conversation_id	condition	participant_gender	participant_age	utterance_id	parent_id	parent_info_need	parent_info_need_subtype	parent_text	utterance_text	info_need	info_need_subtype	nugget_1	nugget_2	nugget_3	excel_how_to	excel_recipe	wikipedia	serious_eats	stack_excahnge
55b3120cfdf99b6ef6263a71	passive	female	25-34	-N4DctSMrmtN9poorIcA	-N4DcjHgct0BItee8QVM	knowledge	science	what does putting 3 tablespoons of marinade into the flour do?	I'm sorry I do not have answer for this question			0	1	There is only one fact in this text: the speaker does not have an answer for the question.	0	0	0	0	0.0
55b3120cfdf99b6ef6263a71	passive	female	25-34	-N4DdEeviAdpXUtyAzdP	-N4Dd7LJTKeAUW71UCw6	preparation		can I skip putting the marinade into the flour before the chicken	I'm sorry, I do not think I have this information			0	0	0. There are no facts in this text.	0	0	0	0	0.0
55b3120cfdf99b6ef6263a71	passive	female	25-34	-N4De59_YwscDpFolHvd	-N4DdRpFEKlkxw9P431E	cooking_technique		how do i maintain the correct temperature of the oil	We know that shimmering oil is hotter than pooled oil (it starts shimmering at around 300 to 400°F), while smoking oil is hotter still (depending on the type of oil, this begins at around 450 to 500°F). In other words, oil is a built-in temperature indicator so simply looking at it should be enough			2	3	Three.	0	0	0	1	0.0
55b3120cfdf99b6ef6263a71	passive	female	25-34	-N4Df5ci2vuEgWsQmeDI	-N4DeooqdxaE9O9I-2MO	preparation		is the chicken transferred to the wire mesh immediately after coating with the flour?	Yes, one piece at a time, transfer the coated chicken to a fine-mesh strainer and shake to remove excess flour.			0	1	1	0	1	0	0	0.0
55b3120cfdf99b6ef6263a71	passive	female	25-34	-N4DfVTzMYP86Vb3tA0g	-N4DfDIUtoZfB0IfcqV0	cooking_technique		what do I do if the chicken is sticking to the pan once in the oil	To avoid that you should adjust the heat to maintain the temperature at 300°F for the duration of the cooking. Then fry the chicken until it’s a deep golden brown on the first side, about 6 minutes; do not move the chicken or start checking for doneness until it has fried for at least 3 minutes, or you may knock off the coating.  Then, carefully flip the chicken pieces with tongs and cook until the second side is golden brown, about 4 minutes longer.			0	2	2 facts. The first fact is about maintaining a temperature of 300°F for the duration of the cooking. The second fact is about frying the chicken until it is golden brown on both sides, with specific timing and instructions provided.	0	1	0	0	0.0
55b3120cfdf99b6ef6263a71	passive	female	25-34	-N4DfwB9GkaLtPt1xHJE	-N4DfVTzMYP86Vb3tA0g			To avoid that you should adjust the heat to maintain the temperature at 300°F for the duration of the cooking. Then fry the chicken until it’s a deep golden brown on the first side, about 6 minutes; do not move the chicken or start checking for doneness until it has fried for at least 3 minutes, or you may knock off the coating.  Then, carefully flip the chicken pieces with tongs and cook until the second side is golden brown, about 4 minutes longer.	You can use a lid over the pan to cook through. Any lid will do (sauce pan, baking dish etc.) as long as it mostly covers the food being cooked, without touching it, and is heatproof.			1	2	2	0	0	0	0	1.0
55b3120cfdf99b6ef6263a71	passive	female	25-34	-N4DfwB9GkaLtPt1xHJE	-N4DfdTPxMc1JJoQVW2E	equipment		should I use a lid?	You can use a lid over the pan to cook through. Any lid will do (sauce pan, baking dish etc.) as long as it mostly covers the food being cooked, without touching it, and is heatproof.			1	2	2	0	0	0	0	1.0
55b3120cfdf99b6ef6263a71	passive	female	25-34	-N4Dg9PnC5Mi6v2vok8e	-N4Dg3VGfp-btehI4b76	equipment		does it matter what type of pan is used to fry the chicken in ?	It's highly recommended to use a wok or chicken fryer			0	1	1	0	1	0	0	0.0
55b3120cfdf99b6ef6263a71	passive	female	25-34	-N4DgSKPrCPfue8NHHAw	-N4DgFXaEaSADVDHIWX_	knowledge	equipment	a lid will still allow the chicken to be crispy?	I'm sorry I do not have answer for this question			0	1	1	0	0	0	0	0.0
55b3120cfdf99b6ef6263a71	passive	female	25-34	-N4DgXAsqdBD1kOYeeVY	-N4DgT79PLD5R4ilBvwx	time		If a lid is ues is the frying time still the same?	I'm sorry, I do not think I have this information			0	0	0	0	0	0	0	0.0
55b3120cfdf99b6ef6263a71	passive	female	25-34	-N4DgbLH-KE7iVBONoDj	-N4DgXzx_PA5hkaJML04	time		If I lid is used is the frying time still the same	I'm sorry, I do not think I have this information			0	0	0	0	0	0	0	0.0
55b3120cfdf99b6ef6263a71	passive	female	25-34	-N4DhJzXHy5KIOhaX7Qj	-N4Dh1DpwV3pklRNvcVp	time		will all the pieces be done at the same time?	No, you should bake until thickest part of breast pieces registers 150°F (65.5°C) on an instant-read thermometer, and thigh/drumstick pieces register 165°F (74°C), 5 to 10 minutesThen remove chicken pieces as they reach their target temperature.			1	3	3 facts. 1. Thickest part of breast pieces should register 150°F (65.5°C) on an instant-read thermometer.     2. Thigh/drumstick pieces should register 165°F (74°C) on an instant-read thermometer.     3. Chicken pieces should be removed as they reach their target temperature.	0	1	0	0	0.0
55b3120cfdf99b6ef6263a71	passive	female	25-34	-N4Di0QYxQnHG6OAsq-0	-N4DhbDAgCOiw6PQwcjF	time		Is the total fry time about 5 minutes	No. Once you have gone through the previous steps you can simply serve the chicken. However, if you placed the chicken in the refrigerator for at least 1 hour, and up to overnight then you would have to reheat the oil to 400°F., add the chicken pieces and cook until completely crisp for about 5 minutes.			0	2	2	0	1	0	0	0.0
55b3120cfdf99b6ef6263a71	passive	female	25-34	-N4DieYHLwzIGMtuC2Nl	-N4DiGEzC5dm6VH9SEbE	ingredient		is it safe to use the oil your used in the beginning as you do in the last step	You don't have to throw out used oil. Often you can reuse it many, many times! but there's no hard and fast rule for how many time you can reuse that oil. Distrust any source that gives a firm answer on the number times you can reuse oil. It's easy to tell when you'll need to replace your oil.			1	2	2	0	0	0	3	0.0
55b3120cfdf99b6ef6263a71	passive	female	25-34	-N4DjGInUoC6-i1JU8Kr	-N4DioUzuzhQZ8gh4baE	ingredient		is the oil safe since you cooked raw chicken in it to begin with	I'm not sure I have an answer to your question. However, as a general rule  the more oil breaks down, the less hydrophobic it becomes. At first, this can actually be an advantage. Less hydrophobic molecules in your oil means that it can come into closer contact with foods, allowing them to fry just a bit more efficiently. However,   as this breakdown continues, your oil becomes less and less hydrophobic, and eventually it'll start entering your food too rapidly, causing it to turn greasy and ruining its crispness. At this point you would have to change it			2	6	There are six facts in the text.	0	0	0	2	0.0
55b3120cfdf99b6ef6263a71	passive	female	25-34	-N4Dk0pTW2VTESgTvCea	-N4DjYMkFCtBRowqXl-F	equipment		should a wire rack be used to drain and will using paper towels to drain cause  the chicken to not be crispy	You should transfer the chicken to a wire rack to let it drain. Alternatively, you can use a paper towel-lined plate.			0	2	There are two facts in this text: 1. You should transfer the chicken to a wire rack to let it drain. 2. Alternatively, you can use a paper towel-lined plate.	0	1	0	0	0.0
qk8kmns74p	passive	female	35-44	-NAix6JsrC8Tpp9DgJzP	 	 	 	 	Hey there! Happy to have you on board for our masterclass :) Today you will be learning how to prepare Souffle. Make sure you have all the ingredients and tools and feel free to ask questions. Just to remind you, your goal today is to interact with our chatbot and ask questions about the history, science, and techniques associated with a specific step. Whenever you feel ready, feel free to start!			0	1	1 (there is only one fact provided: that participants will learn how to prepare Souffle in the masterclass)	0	0	0	0	0.0
qk8kmns74p	passive	female	35-44	-NAixQ1MeejguZuNjhBD	-NAixEzjujJjN3utn-gz	equipment		What is a French whisk?	That's a great question. Let me see what I can find			0	0	0	0	0	0	0	0.0
qk8kmns74p	passive	female	35-44	-NAixexovGPh512VoGHl	-NAixEzjujJjN3utn-gz	equipment		What is a French whisk?	I'm sorry, I do not think I have this information			0	0	There are zero facts in this text.	0	0	0	0	0.0
qk8kmns74p	passive	female	35-44	-NAiyUxLdQR1HIv_wILN	-NAiyDKgc2pQGhEqUwKY	cooking_technique		What do I do if the mixture becomes lumpy?	You should keep whisking constantly, add milk in thin, steady stream, or in increments of a couple of tablespoons at a time, whisking thoroughly and getting into all corners of pan to maintain a lump-free texture. Sauce will initially become very thick, then get thin once all the milk is added.			0	2	2	0	1	0	0	0.0
qk8kmns74p	passive	female	35-44	-NAiydunxbk8ocZ25Hh-	-NAiyPfgQy9FqbjTbO37	preparation	image	Can I see a photo of step 2 please?	I'm sorry but I do not have a photo for step 2			0	0	0	0	0	0	0	0.0
qk8kmns74p	passive	female	35-44	-NAiywomyjnxhCEPfBbs	-NAiysrq3_a2y1BIsqo4	knowledge	history	when was bechamel sauce invented?	That's a great question! Let me see what I can find			0	0	0. There are no facts provided in this text.	0	0	0	0	0.0
qk8kmns74p	passive	female	35-44	-NAizayKf3y-Np_krVjk	-NAiysrq3_a2y1BIsqo4	knowledge	history	when was bechamel sauce invented?	"Balsamell or Besciamella is the Italian equivalent of the French Béchamel: a very simple white sauce of flour, butter and milk. The sauce was originally from Renaissance Tuscany and was known as ""Salsa Colla or Colletta"" (""glue sauce"") because of the gluey consistency of the sauce, and was brought to France by the chefs of Catherina de' Medici in 1533."			3	2	2	0	0	1	0	0.0
qk8kmns74p	passive	female	35-44	-NAj-_VTqkqeTfeGm_2I	-NAizuBNENvY5W2NghOc	ingredient		what is cream of tartar?	I'm sorry, I do not think I have this information			0	0	0. There are no facts in this text.	0	0	0	0	0.0
qk8kmns74p	passive	female	35-44	-NAj09IwZVS2jHFd2vOW	-NAj08NXIPtRT5Z-nYTg			Next	You reached the last step in this recipe.			0	1	1	0	0	0	0	0.0
5fdbb3b4e66d7f061f78ea21	passive	female	35-44	-N96KOyXn3GVIsV1sSNe	 	 	 	 	Hey there! Happy to have you on board for our masterclass :) Today you will be learning how to prepare gnocchi. Make sure you have all the ingredients and tools and feel free to ask questions. If you are ready to start cooking simply say next.			0	2	Two.	0	0	0	0	0.0
5fdbb3b4e66d7f061f78ea21	passive	female	35-44	-N96L0UbjgMm237GIf3E	-N96Krc3Pui0QP2Vwyjc	preparation	image	Can you show me what the dough should look like?	You should stir it vigorously with a wooden spoon until a smooth ball of dough forms.			0	1	1	1	0	0	0	0.0
5fdbb3b4e66d7f061f78ea21	passive	female	35-44	-N96L0rNsPrKIrVJwqs_	-N96Krc3Pui0QP2Vwyjc	preparation	image	Can you show me what the dough should look like?	https://www.seriouseats.com/thmb/LsksINgo0eplkplKzuzPlUc2P6M=/610x458/filters:no_upscale():max_bytes(150000):strip_icc()/__opt__aboutcom__coeus__resources__content_migration__serious_eats__seriouseats.com__images__2013__09__20130827-gnocchi-parisian-souffle-03-8055e2ed51894009995e78844d770af7.jpg			0	0	There are zero facts in this text as it is a URL to an image.	0	0	0	0	0.0
5fdbb3b4e66d7f061f78ea21	passive	female	35-44	-N96LNgoh3fFPuG8DIea	-N96LDP88ha6fr6pdvDH	ingredient		What mustard do I need	You should use Dijon mustard			0	0	0 (There are no facts in this text, only an instruction or recommendation.)	0	1	0	0	0.0
5fdbb3b4e66d7f061f78ea21	passive	female	35-44	-N96LQ0ubLgdGLSvxp7p	-N96LJZbzi_pwmyS-5U2	preparation		Is it step four or step 3 to proceed	Can you reformulate your question?			0	0	0. There are no facts in the text.	0	0	0	0	0.0
5fdbb3b4e66d7f061f78ea21	passive	female	35-44	-N96Lm0LN88AD7AxRoXJ	-N96Lbuicgmx88mA6tpZ	cooking_technique		What is curdling	In cookery, curdling is the breaking of an emulsion or colloid into large parts of different composition through the physico-chemical processes of flocculation, creaming, and coalescence. Curdling is intentional and desirable in making cheese and tofu; unintentional and undesirable in making sauces and custards. Curdling occurs naturally in cows' milk, if it is left open to air for a few days in a warm environment.			1	3	There are three facts in this text.	0	0	1	0	0.0
5fdbb3b4e66d7f061f78ea21	passive	female	35-44	-N96MTuFzs-UMOnB_p-L	-N96ME-FtO3K-ST9eaK_	equipment		What size baking sheet is needed	it really depends on how much dough you have. Simply transfer to a rimmed baking sheet.			0	2	2	0	1	0	0	0.0
5fdbb3b4e66d7f061f78ea21	passive	female	35-44	-N96MVnK9CI5LoHVfT2u	-N96MMzNDxgPoGlHZlB_	preparation	video	Can you show a video of putting them in the water	Let me see what I can find :)			0	0	0	0	0	0	0	0.0
5fdbb3b4e66d7f061f78ea21	passive	female	35-44	-N96MaNGee1lrBoJpKI6	-N96MMzNDxgPoGlHZlB_	preparation	video	Can you show a video of putting them in the water	I'm sorry but I do not have a video on that specific step			0	1	"There is only one fact in this text: ""I do not have a video on that specific step."""	0	0	0	0	0.0
5fdbb3b4e66d7f061f78ea21	passive	female	35-44	-N96N-YQiBpAI6cHfPte	-N96Mm435n4wpBPTU82Y	time		How long with the gnocchi need to cook	You should wait until all gnocchi have floated to the top, then continue cooking until gnocchi are fully cooked to the center which should take about 3 minutes longer.			0	2	Two.	0	1	0	0	0.0
5fdbb3b4e66d7f061f78ea21	passive	female	35-44	-N96NEMPLLHdFHSqACz8	-N96N-O1cFjiFolVmH1J	time		How long will the cooled gnocchi last	I'm sorry but I do not have an answer to that question			0	0	0	0	0	0	0	0.0
5fdbb3b4e66d7f061f78ea21	passive	female	35-44	-N96NKCjY5pmnVEPX-UC	-N96NJ25keuUPM_e_tOM			Next	You reached the last step! Well done!			0	1	1	0	0	0	0	0.0
60c48655811ab33a8f77dd34	passive	female	18-24	-N9kCME2_VM37IKlDeLX	 	 	 	 	Hey there! Happy to have you on board for our masterclass :) Today you will be learning how to prepare pesto. Make sure you have all the ingredients and tools and feel free to ask questions. If you are ready to start cooking simply say next.			0	3	3	0	0	0	0	0.0
60c48655811ab33a8f77dd34	passive	female	18-24	-N9kCrs9ZOpF_2g6L413	-N9kCneKuWJo9VtRnNtY	preparation		is it possible to grate it?	I'm not sure I understand you. Can you rephrase this?			0	0	0. There are no facts in this text.	0	0	0	0	0.0
60c48655811ab33a8f77dd34	passive	female	18-24	-N9kCrs9ZOpF_2g6L413	-N9kCrZ8UgXmqc6Hp0WL	cooking_technique		what is the best technique to pound the garlic?	I'm not sure I understand you. Can you rephrase this?			0	0	0. There are no facts in this text.	0	0	0	0	0.0
60c48655811ab33a8f77dd34	passive	female	18-24	-N9kD1os862rQHrKkEUB	-N9kCyFFwD0B_X6Y4GLX			is it possible to grate the garlic instead of pounding it?	Ok thanks! Let me see what I can find			0	0	0. There are no facts in this text.	0	0	0	0	0.0
60c48655811ab33a8f77dd34	passive	female	18-24	-N9kDHWg72FY2T6q1-XX	-N9kCyFFwD0B_X6Y4GLX			is it possible to grate the garlic instead of pounding it?	it is recommended to pound the garlic to a paste.			0	1	1	0	1	0	0	0.0
60c48655811ab33a8f77dd34	passive	female	18-24	-N9kDcc97IfsL4cOSibj	-N9kDLgcVd1sJze5Y2By	cooking_technique		can you show me the best technique to pound the garlic?	Yes sure! Just check this video from minutes 0.59 to 1.20			0	0	There are no facts in this text.	0	0	0	0	0.0
60c48655811ab33a8f77dd34	passive	female	18-24	-N9kDd3qv58ryb-kEi3l	-N9kDLgcVd1sJze5Y2By	cooking_technique		can you show me the best technique to pound the garlic?	https://cdn.jwplayer.com/v2/media/YdWNzjnJ/poster.jpg<video_separator>https://cdn.jwplayer.com/videos/YdWNzjnJ.mp4			0	0	There are no facts in this text.	0	0	0	0	0.0
60c48655811ab33a8f77dd34	passive	female	18-24	-N9kE9pzt4Ju38hf7KgW	-N9kDuSeA_kIiMwJPy3K	knowledge	equipment	does the material of the mortar and pestle make a difference to the taste?	Let me see what I can find			0	0	0. There are no facts stated in this text.	0	0	0	0	0.0
60c48655811ab33a8f77dd34	passive	female	18-24	-N9kEouthEuUPY0A_fCs	-N9kDuSeA_kIiMwJPy3K	knowledge	equipment	does the material of the mortar and pestle make a difference to the taste?	That's a really good question. So does It Matter What Kind of Mortar and Pestle You Use for Pesto? So if you use a ceramic mortar with a narrow ceramic pestle, the results are good, but the sauce never fully emulsifies.  The Thai granite mortar and pestle does a much better job, but it still didn't come close to the effectiveness of the Italian marble mortar with the large wooden pestle.  That large pestle head is perfect for efficiently smashing the garlic to paste, and the pine nuts, too. The basil yields under it in a fraction of the time and breaks down more fully.			3	6	6	2	0	0	0	0.0
60c48655811ab33a8f77dd34	passive	female	18-24	-N9kF75vpa6gpVEOV0gV	-N9kF0HClC0j7Se-n4Aq	ingredient		can you substitute the pine nuts with other nuts	Most recipes for pesto sauce call for pine nuts, but you can also use walnuts.			1	1	1	1	0	0	0	0.0
60c48655811ab33a8f77dd34	passive	female	18-24	-N9kFTGV_R-qHyZWkaRe	-N9kFG9xSWW0_fWeZ9AZ	ingredient		does the type of salt make a difference?	You should use coarse sea salt, as needed as it acts as an abrasive.			0	1	1	0	1	0	0	0.0
60c48655811ab33a8f77dd34	passive	female	18-24	-N9kFagUJlMsUk6amyFW	-N9kFRQQHw5DKgalUEE0	ingredient		do the basil leaves need to be organic?	Unless you're reading this from Liguria itself, you probably don't have access to the prized basil of that region. If you happen to grow your own, lucky you. If you have access to a good farmers market that carries beautiful tufts of fragrant basil at the height of summer, definitely go for it. If you have to settle for supermarket clamshells of hydroponic herb, well, then, that's what it's going to be. Basically, get the best fresh basil you can, and that's all there is to it.			1	3	3	2	0	0	0	0.0
60c48655811ab33a8f77dd34	passive	female	18-24	-N9kFv6yl_Ni1gnVNz4P	-N9kFnxVNxzQ3PxH1Qai	amount		what is the recommended amount of oil?	You should use 3/4 cup (175ml) mildly flavored extra-virgin olive oil			0	1	1	0	1	0	0	0.0
60c48655811ab33a8f77dd34	passive	female	18-24	-N9kFybOkrAFczakyco5	-N9kFq0JmnLsYn-ZpGcZ	ingredient		does the type of olive oil change the taste?	As long as you're using a decent, somewhat mild olive oil, your pesto is going to be good; if you feel like using an even higher-quality, not-too-spicy oil, whether Ligurian or not, it may be subtly better.			1	1	"There is one fact in this text: ""Using a decent, somewhat mild olive oil will result in good pesto, while using a higher-quality, not-too-spicy oil may subtly improve the flavor."""	1	0	0	0	0.0
60c48655811ab33a8f77dd34	passive	female	18-24	-N9kGIGFbakUcQDbO2-g	-N9kG7-PlSS8kkLKnAt7	preparation	visual	how do i know when its been crushed enough, can you show me what it would look like?	So in terms of the mix of garlic and pine nuts the paste should look like this			0	1	One fact.	0	0	0	0	0.0
60c48655811ab33a8f77dd34	passive	female	18-24	-N9kGIU45TegbAivZFfS	-N9kG7-PlSS8kkLKnAt7	preparation	visual	how do i know when its been crushed enough, can you show me what it would look like?	https://www.seriouseats.com/thmb/6uKLgGvoO8b1hMKMPAeiySAlP2I=/1500x1125/filters:no_upscale():max_bytes(150000):strip_icc()/__opt__aboutcom__coeus__resources__content_migration__serious_eats__seriouseats.com__2018__08__20180706-pesto-vicky-wasik-garlic-pinenuts-1500x1125-25ce13e01bc14328895a01caeb910364.jpg			0	0	There are no facts in this text, only a URL for an image.	0	0	0	0	0.0
60c48655811ab33a8f77dd34	passive	female	18-24	-N9kGNGJNiUELHamzGmk	-N9kG7-PlSS8kkLKnAt7	preparation	visual	how do i know when its been crushed enough, can you show me what it would look like?	After adding salt, basil and olive oil the paste should look as follows			0	1	"There is only one fact in this text, which is ""After adding salt, basil and olive oil the paste should look as follows."""	0	0	0	0	0.0
60c48655811ab33a8f77dd34	passive	female	18-24	-N9kGOZkc_IQOQkm3Vt6	-N9kGBQPhp9EaSrRCkPd	preparation	visual	what should the paste look like at this point?	https://www.seriouseats.com/thmb/46h30hK40zmc08msX2Ujus27TOk=/1500x1125/filters:no_upscale():max_bytes(150000):strip_icc()/__opt__aboutcom__coeus__resources__content_migration__serious_eats__seriouseats.com__2018__08__20180731-pesto-reshoot-vicky-wasik-10--1500x1125-1c63329c0a5447bd9c7d3fe3bb997172.jpg			0	0	There are no facts in this text as it is a URL to an image.	0	0	0	0	0.0
60c48655811ab33a8f77dd34	passive	female	18-24	-N9kGT5z_LOjAqD60YZv	-N9kGOHVfikE_2Hcmuc3	preparation		ok has this been set aside or mixed with the pesto already?	it should be all mixed together			2	1	"There is only one fact in this text, which is ""it should be all mixed together."""	0	0	0	0	0.0
60c48655811ab33a8f77dd34	passive	female	18-24	-N9kH0LZSrhBME5LOOPU	-N9kGXSOdB9KrAWHGeoI	time		how long does this pesto last in the fridge?	Exact time is impossible to judge but the best indicator of freshness is the colour of the leaves. Once they turn from green to brown, it is all over for the pesto.To boost the 'shelf-life' of the pesto in the fridge, make sure that it is completely covered with olive oil before sealing the container.			1	2	Two facts.	0	0	0	0	2.0
60c48655811ab33a8f77dd34	passive	female	18-24	-N9kHOEtYK4neCmV1e1y	-N9kH9M6tho8hR2O8wk0	meal		which pasta is it best served with?	"Pesto is commonly used on pasta, traditionally with ""mandilli de sæa"" (""silk handkerchiefs"" in the Genoese dialect), trofie or trenette."			1	1	There is one fact in this text.	0	0	1	0	0.0
60c48655811ab33a8f77dd34	passive	female	18-24	-N9kHfjK9PYRLuztm5rO	-N9kHSsucBhc2q7F7lpO	recipe	image	can you show me a photo of this pasta, ive never heard of it before?	I'm sorry I do not have answer for this question			0	0	0. There are no facts in this text, only a statement acknowledging a lack of information.	0	0	0	0	0.0
60c48655811ab33a8f77dd34	passive	female	18-24	-N9kHp4hbF7PRhd8um53	-N9kHi0IYHVl3vtaG-7J			im ready for the next step	Congratulations! You reached the last step of this recipe!			0	1	1	0	0	0	0	0.0
608b0f7f4699c09aa348c57f	passive	male	35-44	-N8YIIMF273LLzPsMxXU	 	 	 	 	Hey there! Happy to have you on board for our masterclass :) Today you will be learning how to prepare Old-Fashioned Apple Pie. Make sure you have all the ingredients and tools and feel free to ask questions. If you are ready to start cooking simply say next.			0	4	"There are four facts in this text: 1. The reader is on board for a masterclass 2. The masterclass is about preparing Old-Fashioned Apple Pie 3. The reader should have all the necessary ingredients and tools 4. The reader can ask questions and start cooking by saying ""next"""	0	0	0	0	0.0
608b0f7f4699c09aa348c57f	passive	male	35-44	-N8YIedYn4hQBnj9yQn2	-N8YIVLSJh2-n3Z5jCwE	ingredient		what type of apples should I be using?	While it's often said that using a variety of apples can create depth of flavor, this can also introduce unnecessary variables into the equation, with some types breaking down more quickly to flood the pie with juice. When you stick with one type of apple, the pie's consistency stays the same from batch to batch; depth is created through a blend of brown sugar and spices that highlights the apples rather than overwhelming them. For this purpose, I'm a big fan of tart baking apples, like Granny Smiths.			1	4	4	2	0	0	0	0.0
608b0f7f4699c09aa348c57f	passive	male	35-44	-N8YJ9XNcJgmcDUaeMwh	-N8YIzo-0t6_1WsVfdtZ	knowledge	step_importance	why is it important to cover the apples in syrup?	That's a great question! Let me see what I can find			0	0	0	0	0	0	0	0.0
608b0f7f4699c09aa348c57f	passive	male	35-44	-N8YJ_TQjd2GdrIjy6U4	-N8YIzo-0t6_1WsVfdtZ	knowledge	step_importance	why is it important to cover the apples in syrup?	The syrup is composed primarily of brown sugar dissolved by a small amount of tart apple juice. This is the result of macerating the apples.  Macerating helps break down the fruit's structure, leading to a massive reduction in volume without any cooking.			3	2	There are two facts in this text.	2	0	0	0	0.0
608b0f7f4699c09aa348c57f	passive	male	35-44	-N8YKDq5Ny2apheBb8-o	-N8YJpOnZuSMgTSxrQt2	knowledge	history	I'm curious, who created apple pie?	Let me see what I can find :)			0	0	0	0	0	0	0	0.0
608b0f7f4699c09aa348c57f	passive	male	35-44	-N8YKWnaPPHgsGb1Qpoh	-N8YJpOnZuSMgTSxrQt2	knowledge	history	I'm curious, who created apple pie?	"New England was the first region to experience large-scale English colonization in the early 17th century, beginning in 1620, and it was dominated by East Anglian Calvinists, better known as the Puritans. Baking was a particular favorite of the New Englanders and was the origin of dishes seen today as quintessentially ""American"", such as apple pie and the oven-roasted Thanksgiving turkey."			3	3	3	0	0	1	0	0.0
608b0f7f4699c09aa348c57f	passive	male	35-44	-N8YLCEp0iNfj8B6addm	-N8YKtQM_F57YtEI6ppG	knowledge	step_importance	Why should I let my pastry go to room temperature?	I'm sorry but I do not have an answer to that question			0	0	0	0	0	0	0	0.0
608b0f7f4699c09aa348c57f	passive	male	35-44	-N8YLcRktJHPmNmIAatz	-N8YLKl_XMqjJVIfTj9z	cooking_technique		Can you show me how to drape and pinch the top crust	https://cdn.jwplayer.com/v2/media/Ern2tc8F/poster.jpg<video_separator>https://cdn.jwplayer.com/videos/Ern2tc8F.mp4			0	0	There are zero facts in this text. It is simply a string of web links.	0	0	0	0	0.0
608b0f7f4699c09aa348c57f	passive	male	35-44	-N8YLeiw92Q7w4C0CxCz	-N8YLKl_XMqjJVIfTj9z	cooking_technique		Can you show me how to drape and pinch the top crust	You can check from minute 1:20			0	1	1	0	0	0	0	0.0
608b0f7f4699c09aa348c57f	passive	male	35-44	-N8YLk3r-ls6YO3J4dyt	-N8YLKl_XMqjJVIfTj9z	cooking_technique		Can you show me how to drape and pinch the top crust	until minute 1:40			0	1	1	0	0	0	0	0.0
608b0f7f4699c09aa348c57f	passive	male	35-44	-N8YM-waIWYCKgJImkz6	-N8YLsWP8GyJPV4zFMWR	knowledge	step_importance	Why must I refrigerate my pie before baking it?	That's a great question!  Chilling ensures the dough is cold to start, which keeps the crust flaky and light.			1	1	1	1	0	0	0	0.0
608b0f7f4699c09aa348c57f	passive	male	35-44	-N8YMQkHCieEWJKHT-84	-N8YMFX3MXYYk9gFyBvs	knowledge	step_importance	Why should I put cream in my egg wash?	I'm sorry but I do not have an answer to that question			0	0	0	0	0	0	0	0.0
608b0f7f4699c09aa348c57f	passive	male	35-44	-N8YMhckmuSwZ1tifsa6	-N8YMTia5NTija2Xoxpj	knowledge	step_importance	What is the purpose of an egg wash?	An egg wash is often used to make pastries shiny and golden or brown in color, and it also is used to help toppings or coatings stick to the surface of the pastry, or to bind pastry parts together, such as empanadas or other en croute recipes. Egg wash can usually be made with 30 ml or two tablespoons of liquid, such as milk or water, for every egg. Less liquid makes for a darker wash. The part of the egg used and liquid added determines the finished look of the crust.			3	3	There are three facts in this text.	0	0	1	0	0.0
608b0f7f4699c09aa348c57f	passive	male	35-44	-N8YNJG5LAIYs_JdGEIi	-N8YMugbdz4_8Xnf8z_h	meal		So, what's the difference between an apple pie and an apple crumble?	"An Apple crumble is a dessert of baked chopped apples topped with a crisp streusel crust. In the UK, Australia and New Zealand the term 'crumble' refers to both desserts but in the US and Canada the two are distinguished. Ingredients usually include cooked apples, butter, sugar, flour, cinnamon, and often oats and brown sugar, ginger, and/or nutmeg. One of the most common variants is ""apple rhubarb crisp"", in which the rhubarb provides a tart contrast to the apples."			5	5	There are 5 facts in this text.	0	0	3	0	0.0
608b0f7f4699c09aa348c57f	passive	male	35-44	-N8YNM0f7nvevmXceoz9	-N8YMugbdz4_8Xnf8z_h	meal		So, what's the difference between an apple pie and an apple crumble?	"An apple pie is a pie in which the principal filling ingredient is apple. It is, on occasion, served with whipped cream or iced cream (which is known as ""apple pie a la mode""), or with cheddar cheese. The pastry part is generally used top-and-bottom, making it a ""double-crust pie""; the upper crust may be circular or latticed (woven of crosswise strips). Depending on the baker's preference, the bottom crust may be baked first (before baking the whole pie) to prevent it from getting soggy."			3	4	4	0	0	0	0	0.0
608b0f7f4699c09aa348c57f	passive	male	35-44	-N8YO-QlSgMCgAp3HyoK	-N8YNjxq8An9KtJfT-Rd	knowledge	step_importance	Why is the type of pan important here?	That's a great question! The type of pan really affects the quality of your pie.  Heavy materials, like thick ceramic or stoneware, will slow that process down, which can produce a dense and greasy crust. Meanwhile, lightweight metal, like aluminum, may speed things up so much that by the time the crust is golden brown, the apples may still be a little crunchy.  Glass lands right in the middle, conducting heat at a brisk but not breakneck pace, so that the crust turns out flaky and crisp just as the apples cook through.			2	3	3	1	0	0	0	0.0
608b0f7f4699c09aa348c57f	passive	male	35-44	-N8YOp3HIdVDyAlP2ZsW	-N8YOP7JpEuQ_TNoGMe7	knowledge	step_importance	Why should I cool my pie for one hour?	I'm sorry but I do not have an answer to that question			0	0	0	0	0	0	0	0.0
608b0f7f4699c09aa348c57f	passive	male	35-44	-N8YP9YNaBm4GDsXvatW	-N8YOvM-4IWSgT6MrDRG	meal		What are good things to have with my apple pie?	An apple pie is, on occasion, served with whipped cream or iced cream			1	1	1	0	0	1	0	0.0
